ID	TokenizedText	datetime	sentiment	pre-processed-tweet	pos_cnt	neg_cnt	retweet_cnt
873128	rt @cheddar : . @periscope 's kayvon beykpour now reportedly leads $twtr 's live video products . he spoke with us about enabling creators . #che	2017-02-07T13:49:50.000Z	1	rt cheddar reportedly leads twtrs live video products spoke us	1	0	10
873309	$1,200 tuesday - trading in wonderland #oil $uso $ung $spy #holdthefloor #devos #futures --	2017-02-07T13:39:50.000Z	1	1200 tuesday trading oil uso ung spy futures	0	0	1002
873602	. @twitter announced a new set of features to combat hateful and abusive content $twtr	2017-02-07T14:14:25.000Z	1	twitter announced new set features combat hateful abusive content twtr	0	1	70
873627	rt @ritholtzwealth : today in market history , 1997 : apple finalizes $400 million deal to bring steve jobs back . total return for $aapl u	2017-02-07T14:14:00.000Z	1	rt today market history 1997 apple 400 million deal bring steve jobs back total return aapl u	0	0	75
873727	#stockalert - stocks to watch today on #wallstreet $tsn $amzn	2017-02-07T14:10:01.000Z	1	stockalert stocks watch today wallstreet amzn	0	0	8
873953	morning movers : $kors tumbles on earnings ; $gm jumps . also : $cat $biib $fmc $gps $teva $nov $emr $rh	2017-02-07T14:37:06.000Z	-1	morning movers kors tumbles earnings gm jumps also cat biib gps teva nov rh	0	0	1
874951	$nflx starting to come out of its earnings consolidaton . has a chance to get a nice mover next couple weeks	2017-02-07T14:37:15.000Z	1	nflx starting come earnings chance get nice mover next couple weeks	0	0	0
874990	$aapl holding steady after days of flurries . wiseguys are littered across madd expiries .	2017-02-07T15:07:43.000Z	1	aapl holding steady days wiseguys across	0	0	1
874993	pennsylvania trust 's hedlund notes $snap not profitable while $fb was when it ipoed . concerns about $snap . can it attract more advertisers ?	2017-02-07T15:07:38.000Z	-1	notes snap not profitable fb concerns snap attract advertisers	1	1	0
875086	$nflx i 'm in but no power yet	2017-02-07T15:04:22.000Z	1	nflx im no power yet	0	0	0
875109	flat $tsla and trimmed $aapl but still long that from videos . but less	2017-02-07T15:03:48.000Z	-1	flat tsla trimmed aapl still long videos less	1	0	1
875236	rt @vicrek : $nflx is `` setting up in a pennant ( see weekly chart above ) and is looking to break out again , says @michaelglamothe	2017-02-07T14:59:51.000Z	1	rt vicrek nflx setting up pennant see weekly chart above looking break says	0	1	8
875366	nxp announces completion of standard products business divestiture - $nxpi	2017-02-07T14:55:48.000Z	1	nxp announces standard products business nxpi	0	1	0
875399	amazon s payment arm is stepping up the challenge to paypal , apple - $amzn	2017-02-07T14:54:30.000Z	1	amazon’s payment arm stepping up challenge paypal apple amzn	0	1	1
875441	twitter broadens its campaign against hate and abuse - $twtr	2017-02-07T14:53:03.000Z	-1	twitter campaign hate abuse twtr	0	1	1
875714	rt @cerebrus7 : keep an eye on $baba , maybe not today , maybe not tomorrow , etc.. #philanthropy #investing #investor #investinskills #stocks	2017-02-07T15:18:46.000Z	1	rt cerebrus7 keep eye baba maybe not today maybe not tomorrow etc philanthropy investing investor investinskills stocks	0	0	2
875758	tradebird users say $aapl , $fb and $amzn shares can trade even higher	2017-02-07T15:17:06.000Z	1	users say aapl fb amzn shares trade even higher	0	0	0
875767	this is great : $twtr spikes not on takeover speculation but on new anti troll rules , which if successful will lead to a takeover ( finally )	2017-02-07T15:16:45.000Z	1	great twtr spikes not takeover speculation new anti troll rules successful lead takeover finally	1	0	3
876121	apple stock soars . broad nasdaq to all-time highs . confidence spreads . $aapl $qqq	2017-02-07T15:40:08.000Z	1	apple stock soars broad nasdaq alltime highs confidence spreads aapl qqq	1	0	0
876200	this might be the best time to buy caterpillar $cat	2017-02-07T15:37:00.000Z	1	might best time buy caterpillar cat	2	0	1
876251	#stocks moving higher . lots of earnings news today . chips continue to move higher led by $nvda and $amd . amazing moves in this sector .	2017-02-07T15:34:48.000Z	1	stocks moving higher lots earnings news today chips continue move higher led nvda amd amazing moves sector	0	0	3
876272	this could be the greatest all around car ever made . congrats @elonmusk and tesla . ca n't wait for the model 3 ! $tsla	2017-02-07T15:33:52.000Z	1	could greatest around car ever made congrats elonmusk tesla cant wait model 3 tsla	1	0	3
876297	upcoming #earnings : $dis , $gild , $mdlz , $twlo , $agn , $hum , $clf , $cvs , $ko , $twtr , $atvi , $nvda , $yelp powered by	2017-02-07T15:32:31.000Z	1	upcoming earnings dis gild mdlz twlo agn hum clf cvs ko twtr atvi nvda yelp powered by	0	0	4
876376	$bac nice fade lower highs and red hits now	2017-02-07T15:30:27.000Z	1	bac nice fade lower highs red hits	1	1	1
876384	flow pretty concentrated on specific tech names this am . $aapl $feye ferts seeing some nibbling on the call side also . $pot	2017-02-07T15:30:19.000Z	1	flow pretty concentrated specific tech names aapl feye seeing nibbling call side also pot	0	0	1
876543	$gild reports after the close , estimize consensus +0.07 eps and +34.52m revs compared to ws	2017-02-07T16:00:08.000Z	1	gild reports close estimize consensus eps revs compared ws	0	0	0
876548	markets waking up to more earnings after lackluster , low-volume monday $bhi $dis $gm $spy	2017-02-07T16:00:04.000Z	1	markets up earnings monday dis gm spy	0	1	0
876764	apple continues to be in full rally mode . good to see it getting a more respectable pe . $aapl	2017-02-07T15:52:47.000Z	1	apple continues full rally mode good see getting pe aapl	1	0	6
876789	amazon investors trust their management like no other company $amzn	2017-02-07T15:52:01.000Z	1	amazon investors trust management like no company amzn	0	0	0
876948	google and facebook combat fake news in france $fb $goog	2017-02-07T15:47:20.000Z	1	google facebook combat fake news fb goog	0	0	19
877352	nice look here kim . be long vs. $100 and add with a close above $101.75ish $baba	2017-02-07T16:08:26.000Z	1	nice look long vs 100 add close above baba	1	0	1
877383	citi weighs in on the 'turmoil at teva ' $celg $teva	2017-02-07T16:07:01.000Z	-1	citi weighs teva celg teva	0	1	0
877430	you can accuse us of beating a dead horse , but you ca n't ever say we did n't warn you about this metals move ! $gdx :	2017-02-07T16:04:55.000Z	-1	us beating dead horse cant ever say didnt warn metals move gdx	0	2	1
877665	apple 's about 50 cents from an all-time high $aapl	2017-02-07T16:33:29.000Z	1	apples 50 cents alltime high aapl	0	0	0
877685	. @facebook has become a wall street stud $fb	2017-02-07T16:32:27.000Z	1	facebook become wall street fb	0	0	2
877902	$gs ' sharon bell discusses the impact of currency moves & amp ; political risk on european equities on @bloombergtv today	2017-02-07T16:24:48.000Z	1	gs bell discusses impact currency moves amp political risk european equities bloombergtv today	0	1	4
877926	rt @fiercepharma : value investors pile into gilead expecting strong long-term growth : report $gild	2017-02-07T16:23:43.000Z	1	rt value investors pile gilead expecting strong longterm growth report gild	1	0	0
877949	like most physical items , financial assets appreciate over time with inflation . monthly chart of $spx and us cpi :	2017-02-07T16:22:56.000Z	1	like physical items financial assets appreciate time inflation monthly chart spx us	0	0	7
877953	$gild 2017 hcv sell side consensus is $11.5b but buyside expects mgmt to guide even lower .	2017-02-07T17:02:49.000Z	-1	gild 2017 hcv sell side consensus 115b expects mgmt guide even lower	0	2	10
877956	tesla , nvidia , weibo , yum brands hit buy points , but are they buys ? $tsla $nvda $wb $yum	2017-02-07T17:02:40.000Z	-1	tesla nvidia yum brands hit buy points buys tsla nvda wb yum	1	0	5
878050	rt @bespokeinvest : apple 's $aapl all-time closing high is $133 hit on 2/23/15 . almost two years later it 's now just $1 away .	2017-02-07T17:00:00.000Z	1	rt bespokeinvest apples aapl alltime closing high 133 hit almost two years later 1 away	0	1	1
878073	the hottest s & amp ; p 500 stock of 2016 continues to sizzle . nvidia . chipmaker up 3 % today & amp ; 13 % ytd . new all-time high for $nvda .	2017-02-07T16:59:13.000Z	1	hottest sampp 500 stock 2016 continues nvidia chipmaker up 3 today amp 13 ytd new alltime high nvda	0	0	3
878272	a nvidia q4 earnings preview : upside should come from eps growth $nvda	2017-02-07T16:52:00.000Z	1	nvidia q4 earnings preview upside come eps growth nvda	1	0	0
878292	@elonmusk @mikhail507 show some love for the guy who compared you to tom brady on fox yesterday . tesla $tsla	2017-02-07T16:50:59.000Z	1	elonmusk show love guy compared tom brady fox yesterday tesla tsla	1	0	1
878359	progress . freedom of speech is great but being an asshole is not . twitter is way better without 'em $twtr	2017-02-07T16:48:16.000Z	1	progress freedom speech great not twitter way better without em twtr	2	0	5
878371	the real super bowl winner ? netflix via @barronsnext $nflx	2017-02-07T16:47:40.000Z	1	real super bowl winner netflix via barronsnext nflx	1	0	0
878400	. @jimcramer says nvidia investors need to hope for the blowout of all blowouts in its results :	2017-02-07T16:46:06.000Z	1	jimcramer says nvidia investors need hope blowout results	0	0	5
878424	the super bowl 's real winner : tech companies $amzn $gddy $goog $wix #superbowl	2017-02-07T16:45:01.000Z	1	super real winner tech companies amzn goog wix superbowl	1	0	0
878699	despite push , pull of #trump policies #nasdaq #dowjones at fresh highs with $aapl pull tech index up	2017-02-07T17:13:08.000Z	1	despite push pull trump policies nasdaq fresh highs aapl pull tech index up	2	0	0
878729	more all-time highs across many industries : $has $pnc $hon $avgo $cboe $de $nsc $all $mar $dpz	2017-02-07T17:10:56.000Z	1	alltime highs across many industries pnc hon avgo cboe de nsc mar dpz	1	0	0
878881	the cardinal sin : missing out #stocks $spx	2017-02-07T17:05:34.000Z	-1	missing stocks spx	0	0	3
878987	rt @maxjacobsedison : medicaid is paying $30k to cure someone of hcv . seems like a great deal ! $gild	2017-02-07T22:12:37.000Z	1	rt paying 30k someone hcv seems like great deal gild	0	0	6
879004	rt @361capital : lg cap all-time high doubles to 42 stocks . tech , financials , industrials & amp ; consdiscr lead . $xlf $xlk $xly $xli	2017-02-07T22:11:38.000Z	1	rt 361capital lg cap alltime high doubles 42 stocks tech financials industrials amp consdiscr lead xlf xlk xly xli	0	0	2
879006	buffalo wild wings says world series between cleveland and the chicago cubs had a `` positive influence on sales . '' $bwld	2017-02-07T22:11:38.000Z	1	buffalo wild wings says world series chicago positive influence sales bwld	1	0	0
879023	clarified w $gild , here is what john milligan said about net harvoni price . 1 bottle=1 month . so 12 wks nets $45k ,	2017-02-07T22:09:44.000Z	1	w gild john milligan said net harvoni price 1 month 12 wks nets	0	0	18
879055	online ordering now 19 % of $bwld takeout orders . up from 12 % year ago .	2017-02-07T22:07:26.000Z	1	online ordering 19 bwld orders up 12 year ago	0	0	0
879123	rt @adamfeuerstein : $gild - rbc yeezus says npv floor on dcf basis is $60-65 per share . 7-8x pe suggests $60/share range possible .	2017-02-07T22:03:30.000Z	1	rt adamfeuerstein gild rbc says npv floor basis per share pe suggests range possible	0	0	9
879285	though i 'd disagree cloud itself creates higher cogs for $snap - it 's very close w/ $fb cogs ( internal infra ) in q4	2017-02-07T21:54:53.000Z	1	though id disagree cloud creates higher snap close w fb q4	0	1	0
879413	$gild genvoya doing really well , which should bode well for bictegravir . except , genvoya sales will likely drop when bic+taf launches .	2017-02-07T21:48:09.000Z	1	gild — genvoya really well bode well bictegravir except genvoya sales likely drop launches	0	1	2
879536	parsley energy pays $2.8 billion in yet another permian deal , updates guidance $pe $nbl	2017-02-08T03:17:42.000Z	1	energy pays 28 billion yet another permian deal updates guidance pe nbl	0	0	4
879716	$intc turning an 8 % loss into a 105 % gain . `` a window into the world of successful option t	2017-02-08T02:56:01.000Z	1	intc turning 8 loss 105 gain window world successful option t	2	1	0
879874	. @facebook has become a wall street stud $fb	2017-02-08T02:33:03.000Z	1	facebook become wall street fb	0	0	1
879883	#netflix and chill hurting #restaurant industry & amp ; lots of other issues $mcd $cmg $pnra $yum $bwld $wen $qsr	2017-02-08T02:32:04.000Z	-1	netflix chill restaurant industry amp lots issues mcd cmg pnra yum bwld wen qsr	0	1	6
880089	seven group soars 12 % : play on another mining boom , says goldman via @barronsasia $svw $cat	2017-02-08T04:14:47.000Z	1	seven group soars 12 play another mining boom says goldman via barronsasia cat	1	0	0
880219	top #stocks to watch now : michael kors $kors general motors $gm fitbit inc. $fit	2017-02-08T04:00:14.000Z	1	top stocks watch michael kors kors general motors gm fitbit inc fit	0	0	1
880265	apple : $10,000 invested at its ipo in 1980 was worth & lt ; $10,000 at the end of 1997. today : over $3 million . $aapl	2017-02-08T03:54:58.000Z	1	apple 10000 invested ipo 1980 worth end 1997 today 3 million aapl	0	0	98
880289	2b fair he 's not 'taunting ' them , he 's teaching them : still weird : o'leary taunts kids with gold bricks $gdx $gld	2017-02-08T03:49:00.000Z	-1	2b fair hes not hes still weird taunts kids gold gdx gld	0	0	1
880300	rt @timothysykes : 30 basic rules that made me six figures in just 1 week education is crucial to your success $fb	2017-02-08T03:47:56.000Z	1	rt timothysykes 30 basic rules made six figures 1 week education crucial success fb	1	1	28
880349	rt @ophirgottlieb : $aapl how to win with options in apple and become the expert in the room	2017-02-08T03:42:18.000Z	1	rt ophirgottlieb aapl win options apple become expert room	1	0	8
880758	on tv and the moves $aapl is making at the vp level :	2017-02-08T05:04:26.000Z	1	moves aapl making vp level	0	0	3
880878	rt @charliebilello : apple : $10,000 invested at its ipo in 1980 was worth & lt ; $10,000 at the end of 1997. today : over $3 million . $aapl	2017-02-08T04:45:50.000Z	1	rt charliebilello apple 10000 invested ipo 1980 worth end 1997 today 3 million aapl	0	0	98
881082	rt @seeitmarket : new blog - `` trader radar : 5 global charts for active investors '' by @callum_thomas $gld $jjc $tnx	2017-02-08T07:13:35.000Z	1	rt seeitmarket new blog trader radar 5 global charts active investors callumthomas gld jjc tnx	0	0	10
881175	buoyed by mitsubishi , renault-nissan to claim global ev top spot . $tsla dwarfed	2017-02-08T06:49:54.000Z	1	buoyed claim global ev top spot tsla	0	0	1
881372	this apple tv new guy sure sleeps around ... $aapl	2017-02-08T06:10:18.000Z	-1	apple tv new guy sure around aapl	0	0	0
881454	breaking us #smartphone sales share $googl $aapl #android #iphone	2017-02-08T12:54:54.000Z	1	us smartphone sales share googl aapl android iphone	0	1	1
881518	just in : apple gains os market share on google in key markets $aapl $googl #iphone #samsung	2017-02-08T12:50:02.000Z	1	apple gains os market share google key markets aapl googl iphone samsung	1	0	1
881582	gm , netflix , gold and healthcare : @cnbcfastmoney picks for february 8 $gdx $gm $nflx $xlv	2017-02-08T12:45:00.000Z	1	gm netflix gold healthcare cnbcfastmoney picks february 8 gdx gm nflx xlv	0	0	0
881608	twitter momentum to continue ? $twtr up 3 % #premarket . earnings tomorrow . @richbtig upgraded to buy , citing @realdonaldtrump @potus effect .	2017-02-08T12:43:00.000Z	1	twitter momentum continue twtr up 3 premarket earnings tomorrow richbtig upgraded buy citing realdonaldtrump potus effect	1	0	2
881612	as hep c revenue disintegrates , pressure keeps growing on gilead to do deals $gild	2017-02-08T12:42:24.000Z	-1	hep c revenue pressure keeps growing gilead deals gild	0	0	3
881803	the trump diet : chicken , diet coke and big macs served on a silver platter $dpz $k $ko $yum $mcd $pep $mdlz	2017-02-08T12:30:03.000Z	1	trump chicken coke big macs silver dpz k ko yum mcd pep mdlz	0	0	0
881985	jim cramer shares his thoughts on nike and autozone $amzn $azo $nke	2017-02-08T13:23:00.000Z	1	jim cramer shares thoughts nike amzn azo nke	0	0	0
881988	time for a takeover , and botox boosts allergan 's appearance - today 's stocks to watch : $time $agn	2017-02-08T13:22:57.000Z	1	time takeover boosts allergans appearance todays stocks watch time agn	0	0	0
882358	however you slice it , #snapchat will be a big chunk of #google cloud $goog business	2017-02-08T13:00:50.000Z	1	however snapchat big chunk google cloud goog business	0	0	1
882444	rt @kantar : just in : apple gains os market share on google in key markets $aapl $googl #iphone #samsung	2017-02-08T12:55:20.000Z	1	rt kantar apple gains os market share google key markets aapl googl iphone samsung	1	0	1
882446	rt @kantar : breaking us #smartphone sales share $googl $aapl #android #iphone	2017-02-08T12:55:14.000Z	1	rt kantar us smartphone sales share googl aapl android iphone	0	1	1
882511	after the biggest stock move of 2016 , nvidia has a lot to live up to in its earnings report ( and forecast ) .	2017-02-08T15:04:56.000Z	1	biggest stock move 2016 nvidia lot live up earnings report forecast	0	0	6
882576	patent troll legal risks spread to cloud customers $msft	2017-02-08T15:03:29.000Z	1	patent troll legal risks spread cloud customers msft	0	0	0
882667	martin shkreli : i would buy gilead sciences stock $gild	2017-02-08T15:01:02.000Z	1	martin shkreli would buy gilead sciences stock gild	1	0	2
882679	rt @ibd_elow : twitter lands buy rating , thanks to trump ; broadcom , microchip upgraded $twtr $avgo $ups $mchp $gild	2017-02-08T15:00:40.000Z	1	rt ibdelow twitter lands buy rating thanks trump broadcom upgraded twtr avgo ups mchp gild	1	0	4
882752	recycling iphones could work for india : @tculpan via @bfly $aapl	2017-02-08T14:58:47.000Z	1	iphones could work india tculpan via bfly aapl	0	0	0
882813	weakening wednesday - market internals flash caution ! $spy $uso #oilscam $xom $dia $sco --	2017-02-08T14:57:04.000Z	-1	wednesday market flash caution spy uso xom dia	0	2	1003
883083	$baba a nice focus today from the morning call and my note .	2017-02-08T15:15:46.000Z	-1	baba nice focus today morning call note	0	0	4
883169	$spy pushed below and then reclaimed $228.48 pivot in the first 45 minutes	2017-02-08T15:14:05.000Z	1	spy pushed below reclaimed pivot first 45 minutes	0	0	1
883232	#nvidia earnings : can the hottest stock of 2016 pull off another incredible year ? $nvda	2017-02-08T15:12:25.000Z	1	nvidia earnings hottest stock 2016 pull another incredible year nvda	1	0	1
883236	youtube ups its live-streaming game $goog	2017-02-08T15:12:20.000Z	1	youtube ups livestreaming game goog	0	0	16
883238	youtube ups its live-streaming game $goog by @biintelligence	2017-02-08T15:12:19.000Z	1	youtube ups livestreaming game goog biintelligence	0	0	0
883247	rt @compoundcap : home improvement spending change . again $amzn taking share .	2017-02-08T15:12:08.000Z	1	rt home improvement spending change amzn taking share	1	0	6
883535	$gld seeing some early am positioning , though off highs at the moment @wallstjesus	2017-02-08T15:30:27.000Z	-1	gld seeing early positioning though highs moment wallstjesus	1	0	2
883554	discount shares continue expansion , primed to profit like it 's 2009 $amzn $cost $wmt $dg $tgt via @motifinvesting	2017-02-08T15:30:01.000Z	1	discount shares continue expansion profit like 2009 amzn cost wmt dg tgt via motifinvesting	1	0	0
883621	rt @kantar : twitter showed , again , that it shines during live events , with 10.2 million tweets during #superbowl from the u.s. alone $twtr	2017-02-08T15:27:55.000Z	1	rt kantar twitter showed shines live events 102 million tweets superbowl us alone twtr	0	0	5
883632	twitter showed , again , that it shines during live events , with 10.2 million tweets during #superbowl from the u.s .	2017-02-08T15:27:33.000Z	1	twitter showed shines live events 102 million tweets superbowl us	0	0	5
883943	rt @businessinsider : youtube ups its live-streaming game $goog	2017-02-08T15:18:50.000Z	1	rt businessinsider youtube ups livestreaming game goog	0	0	16
884182	there 's tremendous interest in @realdonaldtrump s tweets , @richbtig says , generating significant engagement on	2017-02-08T15:42:47.000Z	1	theres tremendous interest tweets richbtig says generating significant engagement on	1	0	8
884213	$amzn trying to fill some of earnings gap . $googl $826 yesterday & amp ; $831ish today . some micro things to do .	2017-02-08T15:41:52.000Z	1	amzn trying fill earnings gap googl yesterday amp today micro things	0	0	0
884256	$fb reclaimed $133 . pretty impressive - see if it holds it	2017-02-08T15:40:31.000Z	1	fb reclaimed 133 pretty impressive see holds	1	0	1
884258	want a trading internship in la ? contact me through $gild $twlo $dis $twtr $chk $akam $opk	2017-02-08T15:40:28.000Z	1	want trading la contact gild twlo dis twtr chk akam	0	0	0
884314	i 'm biased of course . but $twtr stock should be up more today for one simple reason . the comedic gold that is #tapperdirtfile . @jaketapper	2017-02-08T15:38:47.000Z	1	im course twtr stock up today one simple reason gold	0	0	0
884316	$tsla some strenght this morning.. think we might get a run	2017-02-08T15:38:44.000Z	1	tsla morning think might get run	0	0	1
884357	wedbush stays bullish on discount retail , prefers burlington stores $amzn $burl $rost $tjx	2017-02-08T15:37:00.000Z	1	wedbush stays bullish discount retail stores amzn burl tjx	0	0	0
884460	u.s. bank corporate loan growth is stalling - that usually only happens in recessions : by	2017-02-08T16:03:50.000Z	-1	us bank corporate loan growth usually happens by	0	1	19
884494	disney & amp ; facebook moving higher . money moving into safer havens like bonds and gold as we all realize trump might get nothing done . $dis $fb	2017-02-08T16:02:58.000Z	1	disney amp facebook moving higher money moving like bonds gold realize trump might get nothing done dis fb	0	0	3
884549	$fb action picking up again after a short lull in the tape :	2017-02-08T16:01:20.000Z	1	fb action picking up short tape	0	1	0
884585	$wfm reports after the close , estimize consensus +0.01 eps and +3.32m revs compared to ws	2017-02-08T16:00:14.000Z	1	wfm reports close estimize consensus 001 eps revs compared ws	0	0	0
884594	are stock market anomalies merited ? the 'monday effect ' debunked $spy	2017-02-08T16:00:01.000Z	-1	stock market monday effect spy	0	1	0
884678	@jstbiotech $gale too chat room pump special . they all just gamble with each other essentially . i always wonder what the companies think .	2017-02-08T15:57:04.000Z	1	gale chat room pump special gamble always wonder companies think	0	0	0
884825	with almost 8k votes counted , not much love for $aapl	2017-02-08T15:52:20.000Z	-1	almost 8k votes not much love aapl	1	0	0
885036	paypal adds p2p bot for slack $pypl	2017-02-08T16:15:49.000Z	1	paypal adds p2p slack pypl	0	0	10
885037	paypal adds p2p bot for slack $pypl by @biintelligence	2017-02-08T16:15:48.000Z	1	paypal adds p2p slack pypl biintelligence	0	0	1
885216	apple , google and samsung overcome the naysayers $aapl $googl #iphone #googlepixel	2017-02-08T16:10:22.000Z	1	apple google samsung aapl googl iphone	0	1	0
885219	if dividends are appealing , dividends with lots of room to grow are doubly so . $unp $gild $jpm	2017-02-08T16:10:15.000Z	1	dividends dividends lots room grow unp gild jpm	0	0	7
885269	apple hires amazon executive to run struggling apple tv hardware division - $aapl	2017-02-08T16:08:47.000Z	1	apple hires amazon executive run struggling apple tv hardware division aapl	0	0	3
885468	nasdaq prints another all-time high as growth expectations accelerate . $qqq	2017-02-08T16:32:09.000Z	1	nasdaq prints another alltime high growth expectations accelerate qqq	0	0	0
885495	$gs wins us bond house and us structured equity house at ifr americas awards cc @ifrtweets	2017-02-08T16:31:05.000Z	1	gs wins us bond house us equity house americas awards cc	0	0	5
885592	$stx been stalking this one for a few days . almost ready for a breakout	2017-02-08T16:28:04.000Z	1	stx one days almost ready breakout	0	0	0
885627	apple shares are closing in on a record high via @wsjmoneybeat $aapl	2017-02-08T16:26:45.000Z	1	apple shares closing record high via wsjmoneybeat aapl	0	1	2
885628	apple shares are closing in on a record high via @wsjmoneybeat $aapl	2017-02-08T16:26:45.000Z	1	apple shares closing record high via wsjmoneybeat aapl	0	1	0
885721	rt @faubel : the most cash that apple , inc. has ever had @themotleyfool #stocks $aapl	2017-02-08T16:24:38.000Z	1	rt cash apple inc ever themotleyfool stocks aapl	0	0	13
885940	current streak without $spx 1 % drop = 81 days . longest since 2006. boring times in stockland , usa .	2017-02-08T16:18:13.000Z	1	current streak without spx 1 drop 81 days longest since 2006 boring times usa	0	1	13
886109	rt @wallstjesus : $nflx april bull flow into a lil weakness this morning	2017-02-08T16:43:40.000Z	-1	rt wallstjesus nflx april bull flow weakness morning	0	1	3
886140	rt @erikholmwsj : apple shares are closing in on a record high $aapl	2017-02-08T16:42:38.000Z	1	rt erikholmwsj apple shares closing record high aapl	0	1	10
886144	apple shares are closing in on a record high $aapl	2017-02-08T16:42:30.000Z	1	apple shares closing record high aapl	0	1	10
886191	my latest eric jackson tech & amp ; media email : apple needs to do more m & amp ; a $aapl	2017-02-08T16:41:19.000Z	-1	latest eric tech amp media email apple needs mampa aapl	0	0	1
886200	plenty of women watched #superbowl and joined in to live-tweet the action $twtr	2017-02-08T16:41:00.000Z	1	plenty women watched superbowl joined action twtr	0	0	3
886218	$gild hepatitis c meltdown raises troubling question : is curing disease bad for business ? & gt ;	2017-02-08T16:40:25.000Z	-1	gild hepatitis c raises troubling question curing disease bad business —gt	0	3	32
886317	rt @chrisdieterich : trump : twitter : : fdr : radio = buy $twtr ?	2017-02-08T16:36:33.000Z	1	rt chrisdieterich trump twitter fdr radio buy twtr	1	0	8
886335	nvidia s stock can beat the broader market for years to come - will ( long ) $nvda	2017-02-08T16:36:08.000Z	1	nvidia’s stock beat broader market years come long nvda	1	0	3
886336	trump : twitter : : fdr : radio = buy $twtr ?	2017-02-08T16:36:08.000Z	1	trump twitter fdr radio buy twtr	1	0	8
886356	rt @srussolillo : trump is to twitter what fdr was to radio : @realdonaldtrump thrusts $twtr `` into the global zeitgeist ''	2017-02-08T16:35:23.000Z	1	rt srussolillo trump twitter fdr radio realdonaldtrump twtr global	0	0	4
886414	trump is to twitter what fdr was to radio : @realdonaldtrump thrusts $twtr `` into the global zeitgeist '' @wsjmoneybeat	2017-02-08T16:33:40.000Z	1	trump twitter fdr radio realdonaldtrump twtr global wsjmoneybeat	0	0	4
886498	rt @adamfeuerstein : $gild hepatitis c meltdown raises troubling question : is curing disease bad for business ? & gt ;	2017-02-08T17:04:24.000Z	-1	rt adamfeuerstein gild hepatitis c raises troubling question curing disease bad business —gt	0	3	32
886542	. @stephenlweiss buys apple ! $aapl	2017-02-08T17:02:45.000Z	1	buys apple aapl	0	0	1
886555	#nasdaq100 notches new record , with $mchp $adbe $avgo $mar at all-time highs and $cost $khc within $1 of their reco	2017-02-08T17:02:30.000Z	1	nasdaq100 notches new record mchp adbe avgo mar alltime highs cost khc within 1	1	0	2
886598	$nflx now green after absorbing some of yesterday 's move	2017-02-08T17:01:03.000Z	1	nflx green yesterdays move	0	0	0
886615	`` let your first sale be your worst sale . '' - someone , $ms options desk 1991	2017-02-08T17:00:36.000Z	1	let first sale worst sale someone ms options	0	1	2
886637	oil weakness a possible drag on market as earnings season keeps rolling $uso $spy $aapl $agn $dis $gild $twtr $bwld	2017-02-08T17:00:01.000Z	-1	oil weakness possible drag market earnings season keeps rolling uso spy aapl agn dis gild twtr bwld	0	2	0
886692	$fb follow through accelerating with gusto , $spy be damned ! #momo	2017-02-08T16:57:41.000Z	1	fb follow accelerating spy momo	0	0	6
886869	buffalo wild wings on thin ice with some investors after an ugly finish to 2016 $bwld	2017-02-08T16:52:00.000Z	-1	buffalo wild wings ice investors ugly finish 2016 bwld	0	0	1
886872	`` trump is to twitter , what roosevelt was to radio '' thnx for highlighting @wsj @chrisdieterich $twtr	2017-02-08T16:51:46.000Z	-1	trump twitter roosevelt radio highlighting wsj chrisdieterich twtr	0	0	10
887147	the most popular brand on facebook next to , well , facebook , is ... $fb $goog $pep $sbux $msft $sne $nke $ko	2017-02-08T17:15:01.000Z	1	popular brand facebook next well facebook fb goog pep sbux msft sne nke ko	1	0	0
887411	tesla higher after @elonmusk tweets about entering india market $tsla	2017-02-08T17:07:00.000Z	1	tesla higher elonmusk tweets entering india market tsla	0	0	2
887679	$tsla the beautiful option strategy that turned a gigantic winner	2017-02-08T17:30:28.000Z	1	tsla beautiful option strategy turned gigantic winner	2	0	2
887711	$aapl you can be a better trader -- i 'm sure of it	2017-02-08T17:29:37.000Z	1	aapl better trader im sure	1	0	2
887806	rt @halftimereport : . @richbtig upgrades $twtr to buy saying @realdonaldtrump gives twitter a second chance agree or disagree ?	2017-02-08T17:26:05.000Z	1	rt halftimereport richbtig upgrades twtr buy saying realdonaldtrump gives twitter second chance disagree	1	1	4
887816	$nflx breaks out above pivot points see chart -- & gt ; via @cmlviz	2017-02-08T17:25:49.000Z	1	nflx breaks above pivot points see chart gt via cmlviz	0	1	3
887852	tesla is less than 3 % away from its 52-week highs . it 's also up 22 % this year : $tsla	2017-02-08T17:24:56.000Z	1	tesla less 3 away 52week highs also up 22 year tsla	1	0	34
887885	chart encapsulates it all , masterful morning dip buy from smart money in $fb :	2017-02-08T17:23:53.000Z	1	chart morning dip buy smart money fb	2	0	2
887890	$intc options -- be smarter and turn an 8 % loss into a 105 % gain	2017-02-08T17:23:42.000Z	1	intc options smarter turn 8 loss 105 gain	1	1	0
887904	estimize eps consensus for next 4 quarters $nvda is 15 % above the street right now , whoa	2017-02-08T17:23:10.000Z	1	estimize eps consensus next 4 quarters nvda 15 above street right whoa	0	0	0
